loc_name,survey_type,day,month,year,hour_start,minute_start,hour_end,minute_end,data_source,temp_start,wind_start,precip_start,cloud_start,temp_end,wind_end,precip_end,cloud_end,noise,comments,record_id,survey_data.survey_id,species_id,observer_num,hour,min,breeding_code,age_code,sex,group,count,direction,distance(m),time_interval,distance_interval,detection_type,latitude,longitude,data_type,route_id,timestamp,survey_header.survey_id,loc_id
Parto - A2,point count,16,7,2019,9,5,9,15,HE_LB,,2,0,3,,3,0,3,0,FAMILY GROUP=SAVS=MINIMUM 1 FLEDGLING AND 2 ADULTS,24145,3166,SAVS,1,,,CF,A,P,,1,,,1,1,A,,,pntcnt,22,,3166,9349
Parto - A2,point count,16,7,2019,9,5,9,15,HE_LB,,2,0,3,,3,0,3,0,FAMILY GROUP=SAVS=MINIMUM 1 FLEDGLING AND 2 ADULTS,24146,3166,SAVS,1,,,H,U,U,,1,,,1,2,A,,,pntcnt,22,,3166,9349
Parto - A2,point count,16,7,2019,9,5,9,15,HE_LB,,2,0,3,,3,0,3,0,FAMILY GROUP=SAVS=MINIMUM 1 FLEDGLING AND 2 ADULTS,24147,3166,SPPA,1,,,H,A,U,,1,,,1,2,A,,,pntcnt,22,,3166,9349
Parto - A2,point count,16,7,2019,9,5,9,15,HE_LB,,2,0,3,,3,0,3,0,FAMILY GROUP=SAVS=MINIMUM 1 FLEDGLING AND 2 ADULTS,24148,3166,WCSP,1,,,A,A,U,,1,,,3,3,A,,,pntcnt,22,,3166,9349
Parto - A2,point count,16,7,2019,9,5,9,15,HE_LB,,2,0,3,,3,0,3,0,FAMILY GROUP=SAVS=MINIMUM 1 FLEDGLING AND 2 ADULTS,24149,3166,WCSP,1,,,A,A,U,,1,,,3,3,A,,,pntcnt,22,,3166,9349
Parto - A2,point count,16,7,2019,9,5,9,15,HE_LB,,2,0,3,,3,0,3,0,FAMILY GROUP=SAVS=MINIMUM 1 FLEDGLING AND 2 ADULTS,24150,3166,SAVS,1,,,FY,F,U,,1,,,5,1,A,,,pntcnt,22,,3166,9349
Parto - A2,point count,16,7,2019,9,5,9,15,HE_LB,,2,0,3,,3,0,3,0,FAMILY GROUP=SAVS=MINIMUM 1 FLEDGLING AND 2 ADULTS,24151,3166,GCSP,1,,,X,A,U,,1,,,6,2,V,,,pntcnt,22,,3166,9349
Parto - A2,point count,20,6,2019,8,28,8,38,HE_LB,,1,0,0,,,,,,,24949,3167,SAVS,1,,,S,A,M,,1,,,1,1,A,,,pntcnt,22,,3167,9349
Parto - A2,point count,20,6,2019,8,28,8,38,HE_LB,,1,0,0,,,,,,,24950,3167,SAVS,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,3167,9349
Parto - A2,point count,20,6,2019,8,28,8,38,HE_LB,,1,0,0,,,,,,,24951,3167,SAVS,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,3167,9349
Parto - A2,point count,20,6,2019,8,28,8,38,HE_LB,,1,0,0,,,,,,,24952,3167,AMPI,1,,,S,A,M,,1,,,1,1,F,,,pntcnt,22,,3167,9349
Parto - A2,point count,20,6,2019,8,28,8,38,HE_LB,,1,0,0,,,,,,,24953,3167,WCSP,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,3167,9349
Parto - A2,point count,20,6,2019,8,28,8,38,HE_LB,,1,0,0,,,,,,,24954,3167,SAVS,1,,,S,A,M,,1,,,3,3,A,,,pntcnt,22,,3167,9349
Parto - A3,point count,16,7,2019,9,28,9,38,HE_LB,,2,0,3,,1,0,3,0,"FAMILY GROUP=SAVS=MINIMUM 1 FAMILY GROUP, LIKELY 2",24152,3168,SAVS,1,,,A,A,U,,1,,,1,1,A,,,pntcnt,22,,3168,9350
Parto - A3,point count,16,7,2019,9,28,9,38,HE_LB,,2,0,3,,1,0,3,0,"FAMILY GROUP=SAVS=MINIMUM 1 FAMILY GROUP, LIKELY 2",24153,3168,SAVS,1,,,H,U,U,,1,,,1,1,A,,,pntcnt,22,,3168,9350
Parto - A3,point count,16,7,2019,9,28,9,38,HE_LB,,2,0,3,,1,0,3,0,"FAMILY GROUP=SAVS=MINIMUM 1 FAMILY GROUP, LIKELY 2",24154,3168,SPPA,1,,,H,A,U,,1,,,1,3,A,,,pntcnt,22,,3168,9350
Parto - A3,point count,16,7,2019,9,28,9,38,HE_LB,,2,0,3,,1,0,3,0,"FAMILY GROUP=SAVS=MINIMUM 1 FAMILY GROUP, LIKELY 2",24155,3168,AMRO,1,,,X,A,M,,1,,,2,1,V,,,pntcnt,22,,3168,9350
Parto - A3,point count,16,7,2019,9,28,9,38,HE_LB,,2,0,3,,1,0,3,0,"FAMILY GROUP=SAVS=MINIMUM 1 FAMILY GROUP, LIKELY 2",24156,3168,GCSP,1,,,S,A,M,,1,,,6,2,A,,,pntcnt,22,,3168,9350
Parto - A3,point count,16,7,2019,9,28,9,38,HE_LB,,2,0,3,,1,0,3,0,"FAMILY GROUP=SAVS=MINIMUM 1 FAMILY GROUP, LIKELY 2",24157,3168,SAVS,1,,,A,A,U,,1,,,4,1,V,,,pntcnt,22,,3168,9350
Parto - A3,point count,16,7,2019,9,28,9,38,HE_LB,,2,0,3,,1,0,3,0,"FAMILY GROUP=SAVS=MINIMUM 1 FAMILY GROUP, LIKELY 2",24158,3168,SAVS,1,,,FY,F,U,,1,,,4,1,A,,,pntcnt,22,,3168,9350
Parto - A3,point count,16,7,2019,9,28,9,38,HE_LB,,2,0,3,,1,0,3,0,"FAMILY GROUP=SAVS=MINIMUM 1 FAMILY GROUP, LIKELY 2",24159,3168,SAVS,1,,,FY,F,U,,1,,,8,1,A,,,pntcnt,22,,3168,9350
Parto - A3,point count,20,6,2019,8,47,8,57,HE_LB,,1,0,0,,,,,,,24787,3169,WCSP,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,3169,9350
Parto - A3,point count,20,6,2019,8,47,8,57,HE_LB,,1,0,0,,,,,,,24788,3169,AMPI,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,3169,9350
Parto - A3,point count,20,6,2019,8,47,8,57,HE_LB,,1,0,0,,,,,,,24789,3169,HOLA,1,,,S,A,M,,1,,,1,1,A,,,pntcnt,22,,3169,9350
Parto - A3,point count,20,6,2019,8,47,8,57,HE_LB,,1,0,0,,,,,,,24790,3169,SAVS,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,3169,9350
Parto - A3,point count,20,6,2019,8,47,8,57,HE_LB,,1,0,0,,,,,,,24791,3169,SAVS,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,3169,9350
Parto - A3,point count,20,6,2019,8,47,8,57,HE_LB,,1,0,0,,,,,,,24792,3169,UNKN,1,,,X,A,U,,1,,,4,3,F,,,pntcnt,22,,3169,9350
Parto - A3,point count,20,6,2019,8,47,8,57,HE_LB,,1,0,0,,,,,,,24793,3169,SAVS,1,,,S,A,M,,1,,,7,3,A,,,pntcnt,22,,3169,9350
Parto - A3,point count,20,6,2019,8,47,8,57,HE_LB,,1,0,0,,,,,,,24794,3169,UNKN,1,,,X,A,U,,1,,,4,3,F,,,pntcnt,22,,3169,9350
Parto - A3,point count,20,6,2019,8,47,8,57,HE_LB,,1,0,0,,,,,,,24955,3169,WCSP,1,,,S,A,M,,1,,,1,1,A,,,pntcnt,22,,3169,9350
Parto - A3,point count,20,6,2019,8,47,8,57,HE_LB,,1,0,0,,,,,,,24956,3169,GCSP,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3169,9350
Parto - A4,point count,16,7,2019,8,58,9,8,HE_LB,,2,0,3,,,,,,Clouds 90%,24795,3170,UNKN,1,,,X,U,U,,1,,,1,1,A,,,pntcnt,22,,3170,9351
Parto - A4,point count,16,7,2019,8,58,9,8,HE_LB,,2,0,3,,,,,,Clouds 90%,24796,3170,SPAR,1,,,X,U,U,,1,,,1,1,V,,,pntcnt,22,,3170,9351
Parto - A4,point count,16,7,2019,8,58,9,8,HE_LB,,2,0,3,,,,,,Clouds 90%,24797,3170,CORE,1,,,X,A,U,,1,,,4,2,F,,,pntcnt,22,,3170,9351
Parto - A4,point count,16,7,2019,8,58,9,8,HE_LB,,2,0,3,,,,,,Clouds 90%,24798,3170,UNKN,1,,,X,U,U,,1,,,5,1,A,,,pntcnt,22,,3170,9351
Parto - A4,point count,16,7,2019,8,58,9,8,HE_LB,,2,0,3,,,,,,Clouds 90%,24957,3170,WCSP,1,,,S,A,M,,1,,,6,2,A,,,pntcnt,22,,3170,9351
Parto - A4,point count,16,7,2019,8,58,9,8,HE_LB,,2,0,3,,,,,,Clouds 90%,24958,3170,GCSP,1,,,X,I,U,,1,,,9,1,V,,,pntcnt,22,,3170,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24160,3171,OCWA,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24161,3171,GCSP,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24162,3171,GCSP,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24163,3171,HETH,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24164,3171,BRSP,1,,,S,A,M,,1,,,2,3,A,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24165,3171,WIWA,1,,,S,A,M,,1,,,1,1,A,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24166,3171,WCSP,1,,,A,A,U,,1,,,1,1,A,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24167,3171,SAVS,1,,,S,A,M,,1,,,3,3,A,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24168,3171,WIWA,1,,,X,A,U,,1,,,3,1,A,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24169,3171,WIWA,1,,,S,A,M,,1,,,5,2,A,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24170,3171,WIWA,1,,,S,A,M,,1,,,5,2,A,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24171,3171,SAVS,1,,,S,A,M,,1,,,6,1,A,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24172,3171,SAVS,1,,,X,A,U,,1,,,7,1,V,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24173,3171,WIWA,1,,,S,A,M,,1,,,8,1,A,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24174,3171,ATSP,1,,,S,A,M,,1,,,9,3,A,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24175,3171,AMRO,1,,,S,A,M,,1,,,10,3,A,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24176,3171,FOSP,1,,,S,A,M,,1,,,10,3,A,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24177,3171,GCSP,1,,,A,A,U,,1,,,1,1,V,,,pntcnt,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24178,3171,WIPT,1,8,45,X,A,U,,1,,,,,,,,incidental,22,,3171,9351
Parto - A4,point count,20,6,2019,8,34,8,44,HE_LB,,2,0,0,,2,0,0,0,,24179,3171,OCWA,1,,,S,A,M,,1,,,8,3,A,,,pntcnt,22,,3171,9351
Parto - A5,point count,16,7,2019,9,22,9,32,HE_LB,,1,0,3,,,,,,Clouds 90,24959,3172,UNKN,1,,,X,U,U,,1,,,4,1,A,,,pntcnt,22,,3172,9352
Parto - A5,point count,16,7,2019,9,22,9,32,HE_LB,,1,0,3,,,,,,Clouds 90,24960,3172,SAVS,1,,,S,A,M,,1,,,6,2,A,,,pntcnt,22,,3172,9352
Parto - A5,point count,16,7,2019,9,22,9,32,HE_LB,,1,0,3,,,,,,Clouds 90,24961,3172,WCSP,1,,,S,A,M,,1,,,6,2,A,,,pntcnt,22,,3172,9352
Parto - A5,point count,16,7,2019,9,22,9,32,HE_LB,,1,0,3,,,,,,Clouds 90,24962,3172,SPPA,1,,,,,,,6,,,,,,,,incidental,22,,3172,9352
Parto - A5,point count,20,6,2019,8,58,9,8,HE_LB,,2,0,0,,2,0,0,0,,24180,3173,SAVS,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,3173,9352
Parto - A5,point count,20,6,2019,8,58,9,8,HE_LB,,2,0,0,,2,0,0,0,,24181,3173,SAVS,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3173,9352
Parto - A5,point count,20,6,2019,8,58,9,8,HE_LB,,2,0,0,,2,0,0,0,,24182,3173,FOSP,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3173,9352
Parto - A5,point count,20,6,2019,8,58,9,8,HE_LB,,2,0,0,,2,0,0,0,,24183,3173,WIWA,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3173,9352
Parto - A5,point count,20,6,2019,8,58,9,8,HE_LB,,2,0,0,,2,0,0,0,,24184,3173,GCSP,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3173,9352
Parto - A5,point count,20,6,2019,8,58,9,8,HE_LB,,2,0,0,,2,0,0,0,,24185,3173,HETH,1,,,S,A,M,,1,,,3,3,A,,,pntcnt,22,,3173,9352
Parto - A5,point count,20,6,2019,8,58,9,8,HE_LB,,2,0,0,,2,0,0,0,,24186,3173,HOLA,1,,,S,A,M,,1,,,2,3,A,,,pntcnt,22,,3173,9352
Parto - A6,point count,16,7,2019,9,54,10,4,HE_LB,,1,0,3,,,,,,Clouds 100%,24963,3174,AMPI,1,,,X,A,U,,1,,,1,1,V,,,pntcnt,22,,3174,9353
Parto - A6,point count,16,7,2019,9,54,10,4,HE_LB,,1,0,3,,,,,,Clouds 100%,24964,3174,AMPI,1,,,S,A,M,,1,,,1,1,A,,,pntcnt,22,,3174,9353
Parto - A6,point count,16,7,2019,9,54,10,4,HE_LB,,1,0,3,,,,,,Clouds 100%,24965,3174,AMPI,1,,,CF,A,F,,1,,,5,1,V,,,pntcnt,22,,3174,9353
Parto - A6,point count,16,7,2019,9,54,10,4,HE_LB,,1,0,3,,,,,,Clouds 100%,24966,3174,AMPI,1,,,FY,J,U,,1,,,5,1,V,,,pntcnt,22,,3174,9353
Parto - A6,point count,16,7,2019,9,54,10,4,HE_LB,,1,0,3,,,,,,Clouds 100%,24967,3174,UNKN,1,,,X,A,U,,1,,,7,2,A,,,pntcnt,22,,3174,9353
Parto - A6,point count,20,6,2019,9,23,9,33,HE_LB,,1,0,0,,,,,,,24968,3175,GCSP,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3175,9353
Parto - A6,point count,20,6,2019,9,23,9,33,HE_LB,,1,0,0,,,,,,,24969,3175,WCSP,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3175,9353
Parto - A6,point count,20,6,2019,9,23,9,33,HE_LB,,1,0,0,,,,,,,24970,3175,GCSP,1,,,S,A,M,,1,,,2,2,A,,,pntcnt,22,,3175,9353
Parto - A6,point count,20,6,2019,9,23,9,33,HE_LB,,1,0,0,,,,,,,24971,3175,SAVS,1,,,S,A,M,,1,,,7,3,A,,,pntcnt,22,,3175,9353
Parto - A6,point count,20,6,2019,9,23,9,33,HE_LB,,1,0,0,,,,,,,24972,3175,HOLA,1,,,S,A,M,,1,,,9,3,A,,,pntcnt,22,,3175,9353
Parto - A6,point count,20,6,2019,9,23,9,33,HE_LB,,1,0,0,,,,,,,24973,3175,UNKN,1,,,X,A,U,,1,,,9,3,A,,,pntcnt,22,,3175,9353
Kusaw - S1,point count,18,7,2019,5,16,5,26,HE_LB,,1,0,3,,,,,,Clouds 100%,24974,3176,MEGU,1,,,X,A,U,,1,,,1,2,A,,,pntcnt,22,,3176,9354
Kusaw - S1,point count,18,7,2019,5,16,5,26,HE_LB,,1,0,3,,,,,,Clouds 100%,24975,3176,LEYE,1,,,X,A,U,,1,,,1,3,A,,,pntcnt,22,,3176,9354
Kusaw - S1,point count,18,7,2019,5,16,5,26,HE_LB,,1,0,3,,,,,,Clouds 100%,24976,3176,MEGU,1,,,X,A,U,,1,,,1,2,A,,,pntcnt,22,,3176,9354
Kusaw - S1,point count,18,7,2019,5,16,5,26,HE_LB,,1,0,3,,,,,,Clouds 100%,24977,3176,SPAR,1,,,X,U,U,,1,,,3,1,A,,,pntcnt,22,,3176,9354
Kusaw - S1,point count,18,7,2019,5,16,5,26,HE_LB,,1,0,3,,,,,,Clouds 100%,24978,3176,LISP,1,,,S,A,M,,1,,,6,1,A,,,pntcnt,22,,3176,9354
Kusaw - S1,point count,18,7,2019,5,16,5,26,HE_LB,,1,0,3,,,,,,Clouds 100%,24979,3176,WIPT,1,,,X,A,U,,1,,,6,2,A,,,pntcnt,22,,3176,9354
Kusaw - S1,point count,18,7,2019,5,16,5,26,HE_LB,,1,0,3,,,,,,Clouds 100%,24980,3176,CORE,1,,,X,A,U,,1,,,8,1,F,,,pntcnt,22,,3176,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24187,3177,MEGU,1,,,H,A,U,,1,,,1,2,V,,,pntcnt,22,,3177,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24188,3177,MEGU,1,,,H,A,U,,1,,,1,2,A,,,pntcnt,22,,3177,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24189,3177,SAVS,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3177,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24190,3177,GCSP,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3177,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24191,3177,WIWA,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3177,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24192,3177,OCWA,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3177,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24193,3177,ATSP,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3177,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24194,3177,ATSP,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3177,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24195,3177,WCSP,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3177,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24196,3177,WCSP,1,,,S,A,M,,1,,,4,3,A,,,pntcnt,22,,3177,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24197,3177,WCSP,1,,,H,A,U,,1,,,7,1,V,,,pntcnt,22,,3177,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24198,3177,WIWA,1,,,S,A,M,,1,,,7,3,A,,,pntcnt,22,,3177,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24199,3177,WIWA,1,,,S,A,M,,1,,,9,2,A,,,pntcnt,22,,3177,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24200,3177,ATSP,1,,,S,A,M,,1,,,9,3,A,,,pntcnt,22,,3177,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24201,3177,MEGU,1,,,H,A,U,,1,,,6,2,V,,,pntcnt,22,,3177,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24202,3177,MEGU,1,,,H,A,U,,1,,,6,2,V,,,pntcnt,22,,3177,9354
Kusaw - S1,point count,22,6,2019,4,46,4,56,HE_LB,,2,0,1,,2,0,1,0,,24203,3177,CORE,1,4,57,X,U,U,,1,,,,,,,,incidental,22,,3177,9354
Kusaw - S2,point count,18,7,2019,5,23,5,33,HE_LB,,2,0,3,,2,0,3,0,,24204,3178,ATSP,1,,,H,A,U,,1,,,1,1,V,,,pntcnt,22,,3178,9355
Kusaw - S2,point count,18,7,2019,5,23,5,33,HE_LB,,2,0,3,,2,0,3,0,,24205,3178,ATSP,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,3178,9355
Kusaw - S2,point count,18,7,2019,5,23,5,33,HE_LB,,2,0,3,,2,0,3,0,,24206,3178,COYE,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3178,9355
Kusaw - S2,point count,18,7,2019,5,23,5,33,HE_LB,,2,0,3,,2,0,3,0,,24207,3178,WCSP,1,,,S,A,M,,1,,,2,2,A,,,pntcnt,22,,3178,9355
Kusaw - S2,point count,18,7,2019,5,23,5,33,HE_LB,,2,0,3,,2,0,3,0,,24208,3178,HETH,1,,,S,A,M,,1,,,3,3,A,,,pntcnt,22,,3178,9355
Kusaw - S2,point count,18,7,2019,5,23,5,33,HE_LB,,2,0,3,,2,0,3,0,,24209,3178,AMRO,1,,,X,U,U,,1,,,5,3,A,,,pntcnt,22,,3178,9355
Kusaw - S2,point count,18,7,2019,5,23,5,33,HE_LB,,2,0,3,,2,0,3,0,,24210,3178,GCTH,1,,,H,U,U,,1,,,2,3,A,,,pntcnt,22,,3178,9355
Kusaw - S2,point count,18,7,2019,5,23,5,33,HE_LB,,2,0,3,,2,0,3,0,,24211,3178,SAVS,1,,,X,U,U,,1,,,7,1,A,,,pntcnt,22,,3178,9355
Kusaw - S2,point count,18,7,2019,5,23,5,33,HE_LB,,2,0,3,,2,0,3,0,,24212,3178,WIPT,1,,,X,A,U,,1,,,7,3,A,,,pntcnt,22,,3178,9355
Kusaw - S2,point count,18,7,2019,5,23,5,33,HE_LB,,2,0,3,,2,0,3,0,,24213,3178,GCTH,1,,,S,A,M,,1,,,7,3,A,,,pntcnt,22,,3178,9355
Kusaw - S2,point count,18,7,2019,5,23,5,33,HE_LB,,2,0,3,,2,0,3,0,,24214,3178,WIWA,1,,,S,A,M,,1,,,9,3,A,,,pntcnt,22,,3178,9355
Kusaw - S2,point count,18,7,2019,5,23,5,33,HE_LB,,2,0,3,,2,0,3,0,,24215,3178,CORE,1,,,H,U,U,,1,,,10,2,F,,,pntcnt,22,,3178,9355
Kusaw - S2,point count,22,6,2019,4,46,4,56,HE_LB,,1,0,1,,,,,,Clouds noted at 30%,24981,3179,WIPT,1,,,H,A,M,,1,,,1,1,V,,,pntcnt,22,,3179,9355
Kusaw - S2,point count,22,6,2019,4,46,4,56,HE_LB,,1,0,1,,,,,,Clouds noted at 30%,24982,3179,MEGU,1,,,X,A,U,,1,,,1,3,A,,,pntcnt,22,,3179,9355
Kusaw - S2,point count,22,6,2019,4,46,4,56,HE_LB,,1,0,1,,,,,,Clouds noted at 30%,24983,3179,GCSP,1,,,S,A,M,,1,,,1,1,A,,,pntcnt,22,,3179,9355
Kusaw - S2,point count,22,6,2019,4,46,4,56,HE_LB,,1,0,1,,,,,,Clouds noted at 30%,24984,3179,GCSP,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,3179,9355
Kusaw - S2,point count,22,6,2019,4,46,4,56,HE_LB,,1,0,1,,,,,,Clouds noted at 30%,24985,3179,ATSP,1,,,S,A,M,,1,,,1,1,A,,,pntcnt,22,,3179,9355
Kusaw - S2,point count,22,6,2019,4,46,4,56,HE_LB,,1,0,1,,,,,,Clouds noted at 30%,24986,3179,ATSP,1,,,S,A,M,,1,,,1,1,A,,,pntcnt,22,,3179,9355
Kusaw - S2,point count,22,6,2019,4,46,4,56,HE_LB,,1,0,1,,,,,,Clouds noted at 30%,24987,3179,ATSP,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,3179,9355
Kusaw - S2,point count,22,6,2019,4,46,4,56,HE_LB,,1,0,1,,,,,,Clouds noted at 30%,24988,3179,GCSP,1,,,S,A,M,,1,,,2,3,A,,,pntcnt,22,,3179,9355
Kusaw - S2,point count,22,6,2019,4,46,4,56,HE_LB,,1,0,1,,,,,,Clouds noted at 30%,24989,3179,GCTH,1,,,S,A,M,,1,,,2,3,A,,,pntcnt,22,,3179,9355
Kusaw - S2,point count,22,6,2019,4,46,4,56,HE_LB,,1,0,1,,,,,,Clouds noted at 30%,24990,3179,SAVS,1,,,S,A,M,,1,,,3,2,A,,,pntcnt,22,,3179,9355
Kusaw - S2,point count,22,6,2019,4,46,4,56,HE_LB,,1,0,1,,,,,,Clouds noted at 30%,24991,3179,SAVS,1,,,S,A,M,,1,,,5,1,A,,,pntcnt,22,,3179,9355
Kusaw - S2,point count,22,6,2019,4,46,4,56,HE_LB,,1,0,1,,,,,,Clouds noted at 30%,24992,3179,WCSP,1,,,S,A,M,,1,,,5,2,A,,,pntcnt,22,,3179,9355
Kusaw - S3,point count,18,7,2019,5,55,6,5,HE_LB,,1,0,2,,1,0,2,0,,24216,3180,LISP,1,,,A,A,U,,1,,,1,1,V,,,pntcnt,22,,3180,9356
Kusaw - S3,point count,18,7,2019,5,55,6,5,HE_LB,,1,0,2,,1,0,2,0,,24217,3180,AMWI,1,,,A,A,F,,1,,,1,2,V,,,pntcnt,22,,3180,9356
Kusaw - S3,point count,18,7,2019,5,55,6,5,HE_LB,,1,0,2,,1,0,2,0,,24218,3180,COYE,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,3180,9356
Kusaw - S3,point count,18,7,2019,5,55,6,5,HE_LB,,1,0,2,,1,0,2,0,,24219,3180,HETH,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,3180,9356
Kusaw - S3,point count,18,7,2019,5,55,6,5,HE_LB,,1,0,2,,1,0,2,0,,24220,3180,AMWI,1,,,A,A,U,,1,,,1,2,V,,,pntcnt,22,,3180,9356
Kusaw - S3,point count,18,7,2019,5,55,6,5,HE_LB,,1,0,2,,1,0,2,0,,24221,3180,ATSP,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,3180,9356
Kusaw - S3,point count,18,7,2019,5,55,6,5,HE_LB,,1,0,2,,1,0,2,0,,24222,3180,GCTH,1,,,H,U,U,,1,,,1,3,A,,,pntcnt,22,,3180,9356
