"","location","site","survey_type","zone","stat_num","day","month","year","hour_start","minute_start","hour_end","minute_end","wind_start","precip_start","cloud_start","wind_end","precip_end","cloud_end","noise","comments","record_id","survey_data.survey_id","species_code","observer_num","hour","min","breeding_code","age_code","sex","group","count","time_interval","distance_interval","detection_type","route_id","survey_header.survey_id","loc_id","time_start","recording_date","surv_key"
"2013","KUSAW_S8","KUSAW","HO","S","8",18,7,2019,6,50,7,0,3,0,3,NA,NA,NA,NA,"Clouds 100%",25048,3189,"FOSP",1,NA,NA,"s","A","M",NA,1,4,2,"A",22,3189,9361,"6:50","2019_7_18","KUSAW_S8_2019_7_18_6:50_HO"
"2014","KUSAW_S8","KUSAW","HO","S","8",18,7,2019,6,50,7,0,3,0,3,NA,NA,NA,NA,"Clouds 100%",25049,3189,"ATSP",1,NA,NA,"S","A","M",NA,1,9,1,"A",22,3189,9361,"6:50","2019_7_18","KUSAW_S8_2019_7_18_6:50_HO"
"2015","KUSAW_S8","KUSAW","HO","S","8",18,7,2019,6,50,7,0,3,0,3,NA,NA,NA,NA,"Clouds 100%",25050,3189,"SAVS",1,NA,NA,"A","A","U",NA,1,9,1,"A",22,3189,9361,"6:50","2019_7_18","KUSAW_S8_2019_7_18_6:50_HO"
"2016","KUSAW_S8","KUSAW","HO","S","8",18,7,2019,7,23,7,33,4,0,3,4,0,3,0,"BARS=A PAIR WAS SEEN AT ROUND 1 IN THE SAME AREA=ROCK CLIFF NEARBY=LIKELY NESTING AROUND
PASS=LIKELY CORE
NEST=GCSP=INCIDENTAL=4 NESTLINGS ABOUT 2 DAYS OLD, FEMALE BROODING",24290,3190,"BARS",1,NA,NA,"H","A","U",NA,1,1,1,"V",22,3190,9361,"7:23","2019_7_18","KUSAW_S8_2019_7_18_7:23_HO"
"2017","KUSAW_S8","KUSAW","HO","S","8",18,7,2019,7,23,7,33,4,0,3,4,0,3,0,"BARS=A PAIR WAS SEEN AT ROUND 1 IN THE SAME AREA=ROCK CLIFF NEARBY=LIKELY NESTING AROUND
PASS=LIKELY CORE
NEST=GCSP=INCIDENTAL=4 NESTLINGS ABOUT 2 DAYS OLD, FEMALE BROODING",24291,3190,"SAVS",1,NA,NA,"H","U","U",NA,1,1,1,"A",22,3190,9361,"7:23","2019_7_18","KUSAW_S8_2019_7_18_7:23_HO"
"2018","KUSAW_S8","KUSAW","HO","S","8",22,6,2019,7,9,7,19,2,0,3,NA,NA,NA,NA,"Clouds noted at 80%",25051,3191,"GCSP",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3191,9361,"7:9","2019_6_22","KUSAW_S8_2019_6_22_7:9_HO"
"2019","KUSAW_S8","KUSAW","HO","S","8",22,6,2019,7,9,7,19,2,0,3,NA,NA,NA,NA,"Clouds noted at 80%",25052,3191,"CORE",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3191,9361,"7:9","2019_6_22","KUSAW_S8_2019_6_22_7:9_HO"
"2020","KUSAW_S8","KUSAW","HO","S","8",22,6,2019,7,9,7,19,2,0,3,NA,NA,NA,NA,"Clouds noted at 80%",25053,3191,"WIWA",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3191,9361,"7:9","2019_6_22","KUSAW_S8_2019_6_22_7:9_HO"
"2021","KUSAW_S8","KUSAW","HO","S","8",22,6,2019,7,9,7,19,2,0,3,NA,NA,NA,NA,"Clouds noted at 80%",25054,3191,"HETH",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3191,9361,"7:9","2019_6_22","KUSAW_S8_2019_6_22_7:9_HO"
"2022","KUSAW_S8","KUSAW","HO","S","8",22,6,2019,7,9,7,19,2,0,3,NA,NA,NA,NA,"Clouds noted at 80%",25055,3191,"HETH",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3191,9361,"7:9","2019_6_22","KUSAW_S8_2019_6_22_7:9_HO"
"2023","KUSAW_S8","KUSAW","HO","S","8",22,6,2019,7,9,7,19,2,0,3,NA,NA,NA,NA,"Clouds noted at 80%",25056,3191,"OCWA",1,NA,NA,"S","A","M",NA,1,2,2,"A",22,3191,9361,"7:9","2019_6_22","KUSAW_S8_2019_6_22_7:9_HO"
"2024","KUSAW_S8","KUSAW","HO","S","8",22,6,2019,7,9,7,19,2,0,3,NA,NA,NA,NA,"Clouds noted at 80%",25057,3191,"GCSP",1,NA,NA,"S","A","M",NA,1,2,3,"A",22,3191,9361,"7:9","2019_6_22","KUSAW_S8_2019_6_22_7:9_HO"
"2025","KUSAW_S8","KUSAW","HO","S","8",22,6,2019,7,9,7,19,2,0,3,NA,NA,NA,NA,"Clouds noted at 80%",25058,3191,"SAPH",1,NA,NA,"S","A","M",NA,1,3,3,"A",22,3191,9361,"7:9","2019_6_22","KUSAW_S8_2019_6_22_7:9_HO"
"2026","KUSAW_S8","KUSAW","HO","S","8",22,6,2019,7,9,7,19,2,0,3,NA,NA,NA,NA,"Clouds noted at 80%",25059,3191,"SAVS",1,NA,NA,"S","A","M",NA,1,4,1,"V",22,3191,9361,"7:9","2019_6_22","KUSAW_S8_2019_6_22_7:9_HO"
"2027","KUSAW_S8","KUSAW","HO","S","8",22,6,2019,7,9,7,19,2,0,3,NA,NA,NA,NA,"Clouds noted at 80%",25060,3191,"SAVS",1,NA,NA,"A","A","F",NA,1,4,1,"V",22,3191,9361,"7:9","2019_6_22","KUSAW_S8_2019_6_22_7:9_HO"
"2028","KUSAW_A1","KUSAW","HO","A","1",18,7,2019,7,54,8,4,5,0,3,5,0,3,0,"",24298,3192,"AMPI",1,NA,NA,"H","U","U",NA,1,4,2,"A",22,3192,9362,"7:54","2019_7_18","KUSAW_A1_2019_7_18_7:54_HO"
"2029","KUSAW_A1","KUSAW","HO","A","1",18,7,2019,7,54,8,4,5,0,3,5,0,3,0,"",24299,3192,"CORE",1,NA,NA,"X","U","U",NA,1,6,1,"F",22,3192,9362,"7:54","2019_7_18","KUSAW_A1_2019_7_18_7:54_HO"
"2030","KUSAW_A1","KUSAW","HO","A","1",22,6,2019,8,0,8,10,2,0,2,NA,NA,NA,NA,"Cloud noted at 80%",25061,3193,"AMPI",1,NA,NA,"P","A","M",NA,1,1,1,"V",22,3193,9362,"8:0","2019_6_22","KUSAW_A1_2019_6_22_8:0_HO"
"2031","KUSAW_A1","KUSAW","HO","A","1",22,6,2019,8,0,8,10,2,0,2,NA,NA,NA,NA,"Cloud noted at 80%",25062,3193,"AMPI",1,NA,NA,"P","A","F",NA,1,1,1,"V",22,3193,9362,"8:0","2019_6_22","KUSAW_A1_2019_6_22_8:0_HO"
"2032","KUSAW_A1","KUSAW","HO","A","1",22,6,2019,8,0,8,10,2,0,2,NA,NA,NA,NA,"Cloud noted at 80%",25063,3193,"ROPT",1,NA,NA,"H","A","M",NA,1,1,2,"V",22,3193,9362,"8:0","2019_6_22","KUSAW_A1_2019_6_22_8:0_HO"
"2033","KUSAW_A1","KUSAW","HO","A","1",22,6,2019,8,0,8,10,2,0,2,NA,NA,NA,NA,"Cloud noted at 80%",25064,3193,"GCSP",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3193,9362,"8:0","2019_6_22","KUSAW_A1_2019_6_22_8:0_HO"
"2034","KUSAW_A1","KUSAW","HO","A","1",22,6,2019,8,0,8,10,2,0,2,NA,NA,NA,NA,"Cloud noted at 80%",25065,3193,"GCSP",1,NA,NA,"S","A","M",NA,1,2,3,"A",22,3193,9362,"8:0","2019_6_22","KUSAW_A1_2019_6_22_8:0_HO"
"2035","KUSAW_A1","KUSAW","HO","A","1",22,6,2019,8,0,8,10,2,0,2,NA,NA,NA,NA,"Cloud noted at 80%",25066,3193,"SAPH",1,NA,NA,"S","A","M",NA,1,4,3,"A",22,3193,9362,"8:0","2019_6_22","KUSAW_A1_2019_6_22_8:0_HO"
"2036","KUSAW_A1","KUSAW","HO","A","1",22,6,2019,8,0,8,10,2,0,2,NA,NA,NA,NA,"Cloud noted at 80%",25067,3193,"WIPT",1,NA,NA,"S","A","M",NA,1,5,3,"A",22,3193,9362,"8:0","2019_6_22","KUSAW_A1_2019_6_22_8:0_HO"
"2037","KUSAW_A1","KUSAW","HO","A","1",22,6,2019,8,0,8,10,2,0,2,NA,NA,NA,NA,"Cloud noted at 80%",25068,3193,"WIWA",1,NA,NA,"S","A","M",NA,1,8,3,"A",22,3193,9362,"8:0","2019_6_22","KUSAW_A1_2019_6_22_8:0_HO"
"2038","KUSAW_A1","KUSAW","HO","A","1",22,6,2019,8,0,8,10,2,0,2,NA,NA,NA,NA,"Cloud noted at 80%",25069,3193,"WISN",1,NA,NA,"A","A","M",NA,1,8,3,"A",22,3193,9362,"8:0","2019_6_22","KUSAW_A1_2019_6_22_8:0_HO"
"2039","KUSAW_A1","KUSAW","HO","A","1",22,6,2019,8,0,8,10,2,0,2,NA,NA,NA,NA,"Cloud noted at 80%",25070,3193,"FOSP",1,NA,NA,"S","A","M",NA,1,8,3,"A",22,3193,9362,"8:0","2019_6_22","KUSAW_A1_2019_6_22_8:0_HO"
"2040","KUSAW_A2","KUSAW","HO","A","2",18,7,2019,8,13,8,23,4,0,3,5,0,3,0,"",24301,3194,"GCSP",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3194,9363,"8:13","2019_7_18","KUSAW_A2_2019_7_18_8:13_HO"
"2041","KUSAW_A2","KUSAW","HO","A","2",18,7,2019,8,13,8,23,4,0,3,5,0,3,0,"",24304,3194,"HOLA",1,NA,NA,"H","U","U",NA,1,5,3,"A",22,3194,9363,"8:13","2019_7_18","KUSAW_A2_2019_7_18_8:13_HO"
"2042","KUSAW_A2","KUSAW","HO","A","2",22,6,2019,8,20,8,30,2,1,3,NA,NA,NA,NA,"Cloud noted as 100%",25071,3195,"AMPI",1,NA,NA,"X","A","U",NA,1,1,1,"V",22,3195,9363,"8:20","2019_6_22","KUSAW_A2_2019_6_22_8:20_HO"
"2043","KUSAW_A2","KUSAW","HO","A","2",22,6,2019,8,20,8,30,2,1,3,NA,NA,NA,NA,"Cloud noted as 100%",25072,3195,"AMPI",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3195,9363,"8:20","2019_6_22","KUSAW_A2_2019_6_22_8:20_HO"
"2044","KUSAW_A2","KUSAW","HO","A","2",22,6,2019,8,20,8,30,2,1,3,NA,NA,NA,NA,"Cloud noted as 100%",25073,3195,"GCSP",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3195,9363,"8:20","2019_6_22","KUSAW_A2_2019_6_22_8:20_HO"
"2045","KUSAW_A2","KUSAW","HO","A","2",22,6,2019,8,20,8,30,2,1,3,NA,NA,NA,NA,"Cloud noted as 100%",25074,3195,"WIWA",1,NA,NA,"S","A","M",NA,1,3,3,"A",22,3195,9363,"8:20","2019_6_22","KUSAW_A2_2019_6_22_8:20_HO"
"2046","KUSAW_A2","KUSAW","HO","A","2",22,6,2019,8,20,8,30,2,1,3,NA,NA,NA,NA,"Cloud noted as 100%",25075,3195,"HETH",1,NA,NA,"S","A","M",NA,1,3,3,"A",22,3195,9363,"8:20","2019_6_22","KUSAW_A2_2019_6_22_8:20_HO"
"2047","KUSAW_A2","KUSAW","HO","A","2",22,6,2019,8,20,8,30,2,1,3,NA,NA,NA,NA,"Cloud noted as 100%",25076,3195,"AMPI",1,NA,NA,"X","A","U",NA,1,7,3,"A",22,3195,9363,"8:20","2019_6_22","KUSAW_A2_2019_6_22_8:20_HO"
"2048","KUSAW_A2","KUSAW","HO","A","2",22,6,2019,8,20,8,30,2,1,3,NA,NA,NA,NA,"Cloud noted as 100%",25077,3195,"SAVS",1,NA,NA,"S","A","M",NA,1,7,3,"A",22,3195,9363,"8:20","2019_6_22","KUSAW_A2_2019_6_22_8:20_HO"
"2049","KUSAW_A3","KUSAW","HO","A","3",18,7,2019,8,47,8,57,4,0,2,4,0,2,0,"",24309,3196,"AMPI",1,NA,NA,"H","U","U",NA,1,2,3,"A",22,3196,9364,"8:47","2019_7_18","KUSAW_A3_2019_7_18_8:47_HO"
"2050","KUSAW_A3","KUSAW","HO","A","3",18,7,2019,8,47,8,57,4,0,2,4,0,2,0,"",24310,3196,"CORE",1,NA,NA,"X","U","U",NA,1,3,3,"A",22,3196,9364,"8:47","2019_7_18","KUSAW_A3_2019_7_18_8:47_HO"
"2051","KUSAW_A3","KUSAW","HO","A","3",22,6,2019,8,38,8,48,2,0,3,NA,NA,NA,NA,"Cloud noted as 100%",25078,3197,"AMPI",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3197,9364,"8:38","2019_6_22","KUSAW_A3_2019_6_22_8:38_HO"
"2052","KUSAW_A3","KUSAW","HO","A","3",22,6,2019,8,38,8,48,2,0,3,NA,NA,NA,NA,"Cloud noted as 100%",25079,3197,"GCTH",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3197,9364,"8:38","2019_6_22","KUSAW_A3_2019_6_22_8:38_HO"
"2053","KUSAW_A3","KUSAW","HO","A","3",22,6,2019,8,38,8,48,2,0,3,NA,NA,NA,NA,"Cloud noted as 100%",25080,3197,"GCSP",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3197,9364,"8:38","2019_6_22","KUSAW_A3_2019_6_22_8:38_HO"
"2054","KUSAW_A3","KUSAW","HO","A","3",22,6,2019,8,38,8,48,2,0,3,NA,NA,NA,NA,"Cloud noted as 100%",25081,3197,"SAVS",1,NA,NA,"S","A","M",NA,1,2,3,"A",22,3197,9364,"8:38","2019_6_22","KUSAW_A3_2019_6_22_8:38_HO"
"2055","KUSAW_A3","KUSAW","HO","A","3",22,6,2019,8,38,8,48,2,0,3,NA,NA,NA,NA,"Cloud noted as 100%",25082,3197,"HETH",1,NA,NA,"S","A","M",NA,1,4,3,"A",22,3197,9364,"8:38","2019_6_22","KUSAW_A3_2019_6_22_8:38_HO"
"2056","KUSAW_A3","KUSAW","HO","A","3",22,6,2019,8,38,8,48,2,0,3,NA,NA,NA,NA,"Cloud noted as 100%",25083,3197,"WIWA",1,NA,NA,"S","A","M",NA,1,4,3,"A",22,3197,9364,"8:38","2019_6_22","KUSAW_A3_2019_6_22_8:38_HO"
"2057","KUSAW_A3","KUSAW","HO","A","3",22,6,2019,8,38,8,48,2,0,3,NA,NA,NA,NA,"Cloud noted as 100%",25084,3197,"WIPT",1,NA,NA,"S","A","M",NA,1,6,2,"A",22,3197,9364,"8:38","2019_6_22","KUSAW_A3_2019_6_22_8:38_HO"
"2058","KUSAW_A3","KUSAW","HO","A","3",22,6,2019,8,38,8,48,2,0,3,NA,NA,NA,NA,"Cloud noted as 100%",25085,3197,"HOLA",1,NA,NA,"S","A","M",NA,1,7,2,"A",22,3197,9364,"8:38","2019_6_22","KUSAW_A3_2019_6_22_8:38_HO"
"2059","KUSAW_A3","KUSAW","HO","A","3",22,6,2019,8,38,8,48,2,0,3,NA,NA,NA,NA,"Cloud noted as 100%",25086,3197,"GCSP",1,NA,NA,"S","A","M",NA,1,7,3,"A",22,3197,9364,"8:38","2019_6_22","KUSAW_A3_2019_6_22_8:38_HO"
"2060","KUSAW_A4","KUSAW","HO","A","4",18,7,2019,9,6,9,16,4,1,3,4,2,3,0,"",24312,3198,"MEGU",1,NA,NA,"X","A","U",NA,1,10,2,"F",22,3198,9365,"9:6","2019_7_18","KUSAW_A4_2019_7_18_9:6_HO"
"2061","KUSAW_A4","KUSAW","HO","A","4",22,6,2019,9,5,9,15,1,2,3,NA,NA,NA,NA,"Cloud noted as 100%",25087,3199,"CORE",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3199,9365,"9:5","2019_6_22","KUSAW_A4_2019_6_22_9:5_HO"
"2062","KUSAW_A4","KUSAW","HO","A","4",22,6,2019,9,5,9,15,1,2,3,NA,NA,NA,NA,"Cloud noted as 100%",25088,3199,"HOLA",1,NA,NA,"S","A","M",NA,1,1,1,"V",22,3199,9365,"9:5","2019_6_22","KUSAW_A4_2019_6_22_9:5_HO"
"2063","KUSAW_A4","KUSAW","HO","A","4",22,6,2019,9,5,9,15,1,2,3,NA,NA,NA,NA,"Cloud noted as 100%",25089,3199,"HETH",1,NA,NA,"S","A","M",NA,1,3,3,"A",22,3199,9365,"9:5","2019_6_22","KUSAW_A4_2019_6_22_9:5_HO"
"2064","KUSAW_A4","KUSAW","HO","A","4",22,6,2019,9,5,9,15,1,2,3,NA,NA,NA,NA,"Cloud noted as 100%",25090,3199,"FOSP",1,NA,NA,"S","A","M",NA,1,3,3,"A",22,3199,9365,"9:5","2019_6_22","KUSAW_A4_2019_6_22_9:5_HO"
"2065","KUSAW_A4","KUSAW","HO","A","4",22,6,2019,9,5,9,15,1,2,3,NA,NA,NA,NA,"Cloud noted as 100%",25091,3199,"AMPI",1,NA,NA,"x","A","U",NA,1,5,1,"V",22,3199,9365,"9:5","2019_6_22","KUSAW_A4_2019_6_22_9:5_HO"
"2066","KUSAW_A4","KUSAW","HO","A","4",22,6,2019,9,5,9,15,1,2,3,NA,NA,NA,NA,"Cloud noted as 100%",25092,3199,"GCSP",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3199,9365,"9:5","2019_6_22","KUSAW_A4_2019_6_22_9:5_HO"
"2067","KUSAW_A4","KUSAW","HO","A","4",22,6,2019,9,5,9,15,1,2,3,NA,NA,NA,NA,"Cloud noted as 100%",25093,3199,"GCSP",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3199,9365,"9:5","2019_6_22","KUSAW_A4_2019_6_22_9:5_HO"
"2068","KUSAW_A5","KUSAW","HO","A","5",22,6,2019,8,20,8,30,2,0,3,2,0,3,0,"",24315,3201,"AMPI",1,NA,NA,"H","A","U",NA,1,10,1,"A",22,3201,9366,"8:20","2019_6_22","KUSAW_A5_2019_6_22_8:20_HO"
"2069","KUSAW_A6","KUSAW","HO","A","6",22,6,2019,8,40,8,50,2,0,3,2,0,3,0,"",24318,3203,"AMPI",1,NA,NA,"H","A","U",NA,1,4,2,"V",22,3203,9367,"8:40","2019_6_22","KUSAW_A6_2019_6_22_8:40_HO"
"2070","KUSAW_A6","KUSAW","HO","A","6",22,6,2019,8,40,8,50,2,0,3,2,0,3,0,"",24319,3203,"SEPL",1,NA,NA,"X","A","U",NA,1,6,3,"A",22,3203,9367,"8:40","2019_6_22","KUSAW_A6_2019_6_22_8:40_HO"
"2071","KUSAW_A7","KUSAW","HO","A","7",18,7,2019,9,32,9,42,3,2,3,NA,NA,NA,NA,"Clouds 100%",25097,3204,"AMPI",1,NA,NA,"X","A","U",NA,1,1,2,"A",22,3204,9368,"9:32","2019_7_18","KUSAW_A7_2019_7_18_9:32_HO"
"2072","KUSAW_A7","KUSAW","HO","A","7",22,6,2019,8,53,9,3,2,0,3,2,0,3,0,"",24321,3205,"HOLA",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3205,9368,"8:53","2019_6_22","KUSAW_A7_2019_6_22_8:53_HO"
"2073","KUSAW_A7","KUSAW","HO","A","7",22,6,2019,8,53,9,3,2,0,3,2,0,3,0,"",24322,3205,"HOLA",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3205,9368,"8:53","2019_6_22","KUSAW_A7_2019_6_22_8:53_HO"
"2074","KUSAW_A7","KUSAW","HO","A","7",22,6,2019,8,53,9,3,2,0,3,2,0,3,0,"",24323,3205,"HOLA",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3205,9368,"8:53","2019_6_22","KUSAW_A7_2019_6_22_8:53_HO"
"2075","KUSAW_A7","KUSAW","HO","A","7",22,6,2019,8,53,9,3,2,0,3,2,0,3,0,"",24324,3205,"HOLA",1,NA,NA,"H","A","U",NA,1,6,1,"F",22,3205,9368,"8:53","2019_6_22","KUSAW_A7_2019_6_22_8:53_HO"
"2076","KUSAW_A7","KUSAW","HO","A","7",22,6,2019,8,53,9,3,2,0,3,2,0,3,0,"",24325,3205,"SEPL",1,NA,NA,"X","A","U",NA,1,6,3,"A",22,3205,9368,"8:53","2019_6_22","KUSAW_A7_2019_6_22_8:53_HO"
"2077","KUSAW_A7","KUSAW","HO","A","7",22,6,2019,8,53,9,3,2,0,3,2,0,3,0,"",24326,3205,"AMPI",1,NA,NA,"H","A","U",NA,1,7,1,"F",22,3205,9368,"8:53","2019_6_22","KUSAW_A7_2019_6_22_8:53_HO"
"2078","KUSAW_A8","KUSAW","HO","A","8",18,7,2019,9,51,10,1,4,0,3,NA,NA,NA,NA,"Clouds 100%",25099,3206,"AMPI",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3206,9369,"9:51","2019_7_18","KUSAW_A8_2019_7_18_9:51_HO"
"2079","KUSAW_A8","KUSAW","HO","A","8",18,7,2019,9,51,10,1,4,0,3,NA,NA,NA,NA,"Clouds 100%",25100,3206,"HOLA",1,NA,NA,"X","A","U",NA,1,4,1,"A",22,3206,9369,"9:51","2019_7_18","KUSAW_A8_2019_7_18_9:51_HO"
"2080","KUSAW_A8","KUSAW","HO","A","8",22,6,2019,9,21,9,31,2,2,3,2,2,3,0,"",24329,3207,"HOLA",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3207,9369,"9:21","2019_6_22","KUSAW_A8_2019_6_22_9:21_HO"
"2081","KUSAW_A8","KUSAW","HO","A","8",22,6,2019,9,21,9,31,2,2,3,2,2,3,0,"",24330,3207,"HOLA",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3207,9369,"9:21","2019_6_22","KUSAW_A8_2019_6_22_9:21_HO"
"2082","KUSAW_A8","KUSAW","HO","A","8",22,6,2019,9,21,9,31,2,2,3,2,2,3,0,"",24332,3207,"AMPI",1,NA,NA,"S","A","M",NA,1,7,3,"A",22,3207,9369,"9:21","2019_6_22","KUSAW_A8_2019_6_22_9:21_HO"
"2083","GLAVE_B1","GLAVE","HO","B","1",17,7,2019,5,31,5,41,0,1,3,NA,NA,NA,NA,"Clouds 90%
Winter Wren is PAWR
PISI Flock of 2",25102,3208,"VATH",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3208,9370,"5:31","2019_7_17","GLAVE_B1_2019_7_17_5:31_HO"
"2084","GLAVE_B1","GLAVE","HO","B","1",17,7,2019,5,31,5,41,0,1,3,NA,NA,NA,NA,"Clouds 90%
Winter Wren is PAWR
PISI Flock of 2",25103,3208,"VATH",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3208,9370,"5:31","2019_7_17","GLAVE_B1_2019_7_17_5:31_HO"
"2085","GLAVE_B1","GLAVE","HO","B","1",17,7,2019,5,31,5,41,0,1,3,NA,NA,NA,NA,"Clouds 90%
Winter Wren is PAWR
PISI Flock of 2",25104,3208,"WIWR",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3208,9370,"5:31","2019_7_17","GLAVE_B1_2019_7_17_5:31_HO"
"2086","GLAVE_B1","GLAVE","HO","B","1",17,7,2019,5,31,5,41,0,1,3,NA,NA,NA,NA,"Clouds 90%
Winter Wren is PAWR
PISI Flock of 2",25106,3208,"VATH",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3208,9370,"5:31","2019_7_17","GLAVE_B1_2019_7_17_5:31_HO"
"2087","GLAVE_B1","GLAVE","HO","B","1",17,7,2019,5,31,5,41,0,1,3,NA,NA,NA,NA,"Clouds 90%
Winter Wren is PAWR
PISI Flock of 2",25107,3208,"WWCR",1,NA,NA,"X","A","U",NA,1,2,1,"A",22,3208,9370,"5:31","2019_7_17","GLAVE_B1_2019_7_17_5:31_HO"
"2088","GLAVE_B1","GLAVE","HO","B","1",17,7,2019,5,31,5,41,0,1,3,NA,NA,NA,NA,"Clouds 90%
Winter Wren is PAWR
PISI Flock of 2",25108,3208,"RCKI",1,NA,NA,"S","A","M",NA,1,3,1,"A",22,3208,9370,"5:31","2019_7_17","GLAVE_B1_2019_7_17_5:31_HO"
"2089","GLAVE_B1","GLAVE","HO","B","1",17,7,2019,5,31,5,41,0,1,3,NA,NA,NA,NA,"Clouds 90%
Winter Wren is PAWR
PISI Flock of 2",25109,3208,"PISI",1,NA,NA,"X","A","U",NA,1,4,2,"F",22,3208,9370,"5:31","2019_7_17","GLAVE_B1_2019_7_17_5:31_HO"
"2090","GLAVE_B1","GLAVE","HO","B","1",17,7,2019,5,31,5,41,0,1,3,NA,NA,NA,NA,"Clouds 90%
Winter Wren is PAWR
PISI Flock of 2",25110,3208,"PISI",1,NA,NA,"X","A","U",NA,1,4,2,"F",22,3208,9370,"5:31","2019_7_17","GLAVE_B1_2019_7_17_5:31_HO"
"2091","GLAVE_B1","GLAVE","HO","B","1",17,7,2019,5,31,5,41,0,1,3,NA,NA,NA,NA,"Clouds 90%
Winter Wren is PAWR
PISI Flock of 2",25111,3208,"DEJU",1,NA,NA,"S","A","M",NA,1,4,1,"A",22,3208,9370,"5:31","2019_7_17","GLAVE_B1_2019_7_17_5:31_HO"
"2092","GLAVE_B1","GLAVE","HO","B","1",17,7,2019,5,31,5,41,0,1,3,NA,NA,NA,NA,"Clouds 90%
Winter Wren is PAWR
PISI Flock of 2",25112,3208,"OSFL",1,NA,NA,"S","A","M",NA,1,8,2,"A",22,3208,9370,"5:31","2019_7_17","GLAVE_B1_2019_7_17_5:31_HO"
"2093","GLAVE_B1","GLAVE","HO","B","1",21,6,2019,4,59,5,9,1,0,0,1,0,0,0,"WIWR=PAWR",23371,3209,"HETH",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3209,9370,"4:59","2019_6_21","GLAVE_B1_2019_6_21_4:59_HO"
"2094","GLAVE_B1","GLAVE","HO","B","1",21,6,2019,4,59,5,9,1,0,0,1,0,0,0,"WIWR=PAWR",23372,3209,"VATH",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3209,9370,"4:59","2019_6_21","GLAVE_B1_2019_6_21_4:59_HO"
"2095","GLAVE_B1","GLAVE","HO","B","1",21,6,2019,4,59,5,9,1,0,0,1,0,0,0,"WIWR=PAWR",23373,3209,"VATH",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3209,9370,"4:59","2019_6_21","GLAVE_B1_2019_6_21_4:59_HO"
"2096","GLAVE_B1","GLAVE","HO","B","1",21,6,2019,4,59,5,9,1,0,0,1,0,0,0,"WIWR=PAWR",23374,3209,"GCKI",1,NA,NA,"S","A","M",NA,1,2,2,"A",22,3209,9370,"4:59","2019_6_21","GLAVE_B1_2019_6_21_4:59_HO"
"2097","GLAVE_B1","GLAVE","HO","B","1",21,6,2019,4,59,5,9,1,0,0,1,0,0,0,"WIWR=PAWR",23375,3209,"WIWR",1,NA,NA,"S","A","M",NA,1,2,3,"A",22,3209,9370,"4:59","2019_6_21","GLAVE_B1_2019_6_21_4:59_HO"
"2098","GLAVE_B1","GLAVE","HO","B","1",21,6,2019,4,59,5,9,1,0,0,1,0,0,0,"WIWR=PAWR",23376,3209,"RCKI",1,NA,NA,"S","A","M",NA,1,3,3,"A",22,3209,9370,"4:59","2019_6_21","GLAVE_B1_2019_6_21_4:59_HO"
"2099","GLAVE_B1","GLAVE","HO","B","1",21,6,2019,4,59,5,9,1,0,0,1,0,0,0,"WIWR=PAWR",23377,3209,"WWCR",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3209,9370,"4:59","2019_6_21","GLAVE_B1_2019_6_21_4:59_HO"
"2100","GLAVE_B1","GLAVE","HO","B","1",21,6,2019,4,59,5,9,1,0,0,1,0,0,0,"WIWR=PAWR",23378,3209,"RCKI",1,NA,NA,"S","A","M",NA,1,6,2,"A",22,3209,9370,"4:59","2019_6_21","GLAVE_B1_2019_6_21_4:59_HO"
"2101","GLAVE_B1","GLAVE","HO","B","1",21,6,2019,4,59,5,9,1,0,0,1,0,0,0,"WIWR=PAWR",23379,3209,"FOSP",1,NA,NA,"S","A","M",NA,1,4,3,"A",22,3209,9370,"4:59","2019_6_21","GLAVE_B1_2019_6_21_4:59_HO"
